,word,count
7779,#destinosremotos,23
7780,idioma,23
7781,@primevideobr,23
7782,marquem,23
7783,este,23
7784,#quaratinelife,23
7785,#historia,23
7786,#tamojuntobmd,23
7787,suficientes,23
7788,casa...,23
7789,florida,23
7790,destaca,23
7791,instante,23
7792,autores,23
7793,#atividadefisica,23
7794,#thelma,23
7795,demonstracao,23
7796,claudio,23
7797,aparecem,23
7798,belas,23
7799,predios,23
7800,levei,23
7801,a:,23
7802,#musicaboaaovivo,23
7803,mandaram,23
7804,bebam,23
7805,oficina,23
7806,solicitar,23
7807,garoto,23
7808,#locomotivanostrilhos,23
7809,carencia,23
7810,guerreiros,23
7811,42,23
7812,#saojosedoscampos,23
7813,#limpeza,23
7814,@marcelofreixo,23
7815,fox,23
7816,incrivel!,23
7817,metas,23
7818,@nave1964,23
7819,magico,22
7820,garantia,22
7821,arrastando,22
7822,@diariope,22
7823,ditado,22
7824,tomate,22
7825,absurdo!,22
7826,buscam,22
7827,#manugavassi,22
7828,pereira,22
7829,pastel,22
7830,#leagueoflegends,22
7831,real!,22
7832,#todospelavida,22
7833,baixando,22
7834,energumeno,22
7835,pneu,22
7836,pulando,22
7837,respondeu,22
7838,competicao,22
7839,modelos,22
7840,noite:,22
7841,mascote:,22
7842,oitavo,22
7843,brigas,22
7844,contraria,22
7845,contou,22
7846,pais?,22
7847,estimacao,22
7848,metropolitana,22
7849,fundacao:,22
7850,condensado,22
7851,ficarei,22
7852,#lockdownnow,22
7853,agradavel,22
7854,#seried2020,22
7855,petista,22
7856,#henriqueejuliano,22
7857,boi,22
7858,hashtags,22
7859,artesanal,22
7860,moises,22
7861,magia,22
7862,#ficaemcasaitaguai,22
7863,pessoas..,22
7864,cet-rio,22
7865,risadas,22
7866,uh,22
7867,pres,22
7868,aprendemos,22
7869,classes,22
7870,58,22
7871,pdf,22
7872,#todospelasaudedetodos,22
7873,#wattpad,22
7874,quarentenou,22
7875,patria,22
7876,reunidos,22
7877,eai,22
7878,ksa,22
7879,#hospital,22
7880,conosco!,22
7881,nudes,22
7882,cascao,22
7883,tornando,22
7884,torre,22
7885,@leandraleal,22
7886,contabil,22
7887,#joelma,22
7888,donos,22
7889,saude?,22
7890,pintei,22
7891,grade,22
7892,reforma,22
7893,move,22
7894,preserve,22
7895,nerd,22
7896,crivella,22
7897,parceira,22
7898,star,22
7899,entendemos,22
7900,alves,22
7901,organizada,22
7902,aliada,22
7903,comodo,22
7904,jack,22
7905,livrar,22
7906,londres,22
7907,roraima,22
7908,atrasada,22
7909,#bike,22
7910,adivinha,22
7911,ignora,22
7912,chinesa,22
7913,saudade!,22
7914,amores!,22
7915,acabam,22
7916,sorrindo,22
7917,desligar,22
7918,dependem,22
7919,#instapet,22
7920,#sabedoria,22
7921,sacar,22
7922,exemplo!,22
7923,lares,22
7924,sentimos,22
7925,#imunidade,22
7926,#conscientizacao,22
7927,#frasedodia,22
7928,declaracoes,22
7929,#hoje,22
7930,focado,22
7931,estante,22
7932,#matematica,22
7933,palestras,22
7934,reza,22
7935,#vemprarua,22
7936,#fb,22
7937,melo,22
7938,maturidade,22
7939,amazonia,22
7940,asma,22
7941,asfalto,22
7942,sejas,22
7943,vitor,22
7944,et,22
7945,continuemos,22
7946,impoe,22
7947,perdemos,22
7948,demonio,22
7949,#boasemana,22
7950,registros,22
7951,#quarentenasempirar,22
7952,#1porcentotododia,22
7953,aproximar,22
7954,#rodbreninemcasa,22
7955,toalha,22
7956,conducao,22
7957,#baruerialphaville,22
7958,prepare,22
7959,estomago,22
7960,beija,22
7961,#paraiba,22
7962,#elenunca,22
7963,sai?,22
7964,arrasta,22
7965,serviu,22
7966,ppv,22
7967,lancei,22
7968,ver?,22
7969,#continueemcasa,22
7970,lotericas,22
7971,obviamente,22
7972,#fimdomundo,22
7973,75,22
7974,chegara,22
7975,ninho,22
7976,#cabelo,22
7977,voltarmos,22
7978,tai,22
7979,anti,22
7980,considerando,22
7981,lembrava,22
7982,#lindos,22
7983,bronze,22
7984,#3,22
7985,#quintafeira,22
7986,miseria,22
7987,embaixada,22
7988,recolhimento,22
7989,deus..,22
7990,passa!,22
7991,namorando,22
7992,estranhos,22
7993,une,22
7994,departamento,22
7995,#auxilioemergencia,22
7996,contrariar,22
7997,imposta,22
7998,deixamos,22
7999,@leandroruschel,22
8000,continuara,22
8001,consideracao,22
8002,pote,22
8003,@haddad,22
8004,monja,22
8005,pressa,22
8006,horrores,22
8007,modao,22
8008,apto,22
8009,atencao!!!,22
8010,valem,22
8011,contribui,22
8012,oscar,22
8013,#foragizellly,22
8014,acontecera,22
8015,#spcontraocoronavirus,22
8016,@oi,22
8017,diego,22
8018,caminha,22
8019,executivo,22
8020,#fiqueemcasaparasalvarvidas,22
8021,#dia3,22
8022,#amazonprime,22
8023,adolescencia,22
8024,pessoas?,22
8025,campanhas,22
8026,mandetta!,22
8027,curtiu,22
8028,#stf,22
8029,orcamento,22
8030,filhote,22
8031,#sejasolidario,22
8032,ceia,22
8033,visivel,22
8034,vinha,22
8035,quebrado,22
8036,#maisumdia,22
8037,espantar,22
8038,toneladas,22
8039,editora,22
8040,#workfromhome,22
8041,design,22
8042,unida,22
8043,#decoracao,22
8044,declarar,22
8045,#h1n1,22
8046,urso,22
8047,inscricao,22
8048,insumos,22
8049,asno,22
8050,#gospel,22
8051,estao?,22
8052,atelie,22
8053,cep:,22
8054,-rs,22
8055,1638,22
8056,#viajar,22
8057,sezefredo,22
8058,alternativas,22
8059,encontramos,22
8060,20h30,22
8061,#mari,22
8062,65,22
8063,trafego,22
8064,aco,22
8065,21h30,22
8066,atendido,22
8067,confiram,22
8068,#madero,22
8069,@magazineluiza,22
8070,cs,22
8071,pratico,22
8072,microfone,22
8073,lata,22
8074,aplausos,22
8075,disser,22
8076,apertado,22
8077,ahhhh,22
8078,coronavirus..,22
8079,ajudado,22
8080,imbecilidade,22
8081,criaram,22
8082,#lacasadelpapel4,22
8083,revolta,22
8084,normal!,22
8085,deuses,22
8086,orientando,22
8087,chegaram,22
8088,proteger!,22
8089,relatorio,22
8090,liberada,22
8091,placa,22
8092,finalizar,22
8093,admiracao,22
8094,regular,22
8095,@atletico,22
8096,rendeu,22
8097,@gauchazh,22
8098,todxs,22
8099,#canon,22
8100,#esseeoplano,21
8101,almocei,21
8102,ventos,21
8103,positividade,21
8104,sutia,21
8105,vista!,21
8106,modinha,21
8107,#paciencia,21
8108,cientista,21
8109,descaso,21
8110,loucuras,21
8111,escada,21
8112,jantando,21
8113,#amsmusic,21
8114,tirada,21
8115,zerar,21
8116,#trabalharemcasa,21
8117,conhecemos,21
8118,cover,21
8119,fundos,21
8120,imensa,21
8121,aposta,21
8122,#telecom,21
8123,#mileidemihaile,21
8124,99141-8872,21
8125,montanha,21
8126,180,21
8127,#landscape,21
8128,adiado,21
8129,crista,21
8130,bencaos,21
8131,apontam,21
8132,#triste,21
8133,fantasia,21
8134,bot,21
8135,#viral,21
8136,esquentar,21
8137,700,21
8138,porq,21
8139,continuacao,21
8140,certificado,21
8141,lotadas,21
8142,#crafterguitars,21
8143,rod,21
8144,combina,21
8145,vanessa,21
8146,#black,21
8147,punheta,21
8148,tunel,21
8149,flash,21
8150,@octavio,21
8151,insuportavel,21
8152,veterinarios,21
8153,julio,21
8154,imperdivel!,21
8155,barreira,21
8156,luz!,21
8157,#maternidade,21
8158,ofertas,21
8159,@veja,21
8160,xicara,21
8161,superacao,21
8162,freguesia,21
8163,an,21
8164,nome:,21
8165,exclusivamente,21
8166,convidar,21
8167,#fernandofaiska,21
8168,provavel,21
8169,frente!,21
8170,cobranca,21
8171,reforco,21
8172,@whindersson,21
8173,edificio,21
8174,procurem,21
8175,planejar,21
8176,estivermos,21
8177,aperta,21
8178,compro,21
8179,vende,21
8180,filtros,21
8181,tenis,21
8182,vergonhoso,21
8183,corja,21
8184,publicadas,21
8185,#like4likes,21
8186,#cariri,21
8187,conheci,21
8188,extremo,21
8189,concluida,21
8190,previnir,21
8191,volta!,21
8192,leandro,21
8193,deus!!!,21
8194,julho,21
8195,#brasileiros,21
8196,aglomerar,21
8197,#quimicaporamor,21
8198,cova,21
8199,#quimicaanalitica,21
8200,estadios,21
8201,#quimicaenem,21
8202,moreno,21
8203,#quimicos,21
8204,#cool,21
8205,#pas,21
8206,soldados,21
8207,ache,21
8208,pera,21
8209,driblar,21
8210,#herzemgusmao,21
8211,#gatoawards,21
8212,#fyp,21
8213,seco,21
8214,prata,21
8215,coletivo!,21
8216,fora!,21
8217,federacao,21
8218,errados,21
8219,15%,21
8220,luto,21
8221,desrespeitando,21
8222,manter-se,21
8223,021,21
8224,km,21
8225,#cozinha,21
8226,surpreende,21
8227,rai,21
8228,entrem,21
8229,manto,21
8230,juros,21
8231,confia,21
8232,assembleia,21
8233,aleatorio,21
8234,#aquitemepagri,21
8235,visa,21
8236,just,21
8237,origem,21
8238,@scinternacional,21
8239,susto,21
8240,#vamosquevamos,21
8241,formula,21
8242,urgente!,21
8243,#lol,21
8244,uip,21
8245,burguesia,21
8246,contaminada,21
8247,epidemias,21
8248,obrigatoria,21
8249,#prisao,21
8250,#36daysoftype,21
8251,estima,21
8252,diarios,21
8253,acabar?,21
8254,#personaltrainer,21
8255,leitura!,21
8256,competencia,21
8257,sistemas,21
8258,#receita,21
8259,mandato,21
8260,ranco,21
8261,linkedin,21
8262,136,21
8263,titulos:,21
8264,acostumado,21
8265,#coronapocolypse,21
8266,24hrs,21
8267,piadas,21
8268,mana,21
8269,inumeros,21
8270,aderindo,21
8271,trabalhar..,21
8272,parecera,21
8273,doces,21
8274,transmissoes,21
8275,serios,21
8276,querentena,21
8277,paradas,21
8278,infectologistas,21
8279,nina,21
8280,continuarmos,21
8281,mais.,21
8282,linguagem,21
8283,conecte-se,21
8284,presidencial,21
8285,#body,21
8286,#festa,21
8287,incansavelmente,21
8288,we,21
8289,aproveito,21
8290,hobby,21
8291,dimensao,21
8292,correm,21
8293,inspirar,21
8294,imediatamente,21
8295,datas,21
8296,usados,21
8297,dms,21
8298,ain,21
8299,loterica,21
8300,baixada,21
8301,vacinas,21
8302,#handmade,21
8303,previu,21
8304,clip,21
8305,#madrugada,21
8306,videochamada,21
8307,76%,21
8308,definicao,21
8309,barreiras,21
8310,@draluiziojunior,21
8311,tags,21
8312,compartilho,21
8313,conectar,21
8314,conhecendo,21
8315,resolveram,21
8316,uno,21
8317,sebastiao,21
8318,atualizadas,21
8319,inspirado,21
8320,#balancogeralrj,21
8321,#hidroxicloroquina,21
8322,livremente,21
8323,interacao,21
8324,funeraria,21
8325,plus,21
8326,c*,21
8327,resumindo,21
8328,refeicao,21
8329,@cirogomes,21
8330,#covidiots,21
8331,ameacas,21
8332,diferencas,21
8333,garantindo,21
8334,#sorria,21
8335,acontecimentos,21
8336,marques,21
8337,sabado!,21
8338,#escritor,21
8339,expondo,21
8340,ps,21
8341,esquenta,21
8342,domesticos,21
8343,miranda,21
8344,escondendo,21
8345,mania,21
8346,poupe,21
8347,#freefire,21
8348,98,21
8349,#maedemenino,21
8350,seletivo,21
8351,almeida,21
8352,@timbrasil,21
8353,icarai,21
8354,#jiujitsu,21
8355,complicacoes,21
8356,guimaraes,21
8357,cadaveres,21
8358,errado!,21
8359,mudei,21
8360,aceitando,21
8361,sofrem,21
8362,@casagrande,21
8363,#stayathomechallenge,21
8364,@otempo,21
8365,#hiphop,21
8366,reforcamos,21
8367,signo,21
8368,#ficaflay,21
8369,asas,21
8370,quiz,21
8371,ps4,21
8372,150,21
8373,atestado,21
8374,poderosa,21
8375,#tjrs,21
8376,pudim,21
8377,melhor?,21
8378,troque,21
8379,malhando,21
8380,corona?,21
8381,pascoa!!!,21
8382,#house,21
8383,betim,21
8384,@gduvivier,21
8385,#world,21
8386,doendo,21
8387,estiveram,21
8388,defendeu,21
8389,#teamocaruaru,21
8390,@gabigol,21
8391,compartilhou,21
8392,#natura,21
8393,#insonia,21
8394,mario,21
8395,italiana,21
8396,home!,21
8397,emoji,21
8398,cidadania,21
8399,93,21
8400,adrian,21
8401,deter,21
8402,#f4f,21
8403,zagueiro,21
8404,@brunnomelocbn,21
8405,bobagem,21
8406,110,21
8407,brilhante,21
8408,renata,21
8409,aproveite!,21
8410,doguinho,21
8411,negativos,21
8412,hospicio,21
8413,#bolsonarotinharazao,21
8414,queridas,21
8415,falcao,21
8416,#cacadoresdebonsexemplos,21
8417,historia!,21
8418,alegrias,21
8419,vier,21
8420,exibe,21
8421,cd,21
8422,kindle,21
8423,#redessociais,21
8424,aprovar,21
8425,flexibilizar,21
8426,#chef,20
8427,girar,20
8428,publica:,20
8429,#secuidabc,20
8430,@m,20
8431,risco?,20
8432,#homewithufc,20
8433,desrespeitar,20
8434,coloco,20
8435,logico,20
8436,sabia?,20
8437,habilidade,20
8438,acabar..,20
8439,sarampo,20
8440,kelly,20
8441,enfrentamos,20
8442,albuns,20
8443,opa,20
8444,criancas!,20
8445,desgracado,20
8446,concurso,20
8447,bbc,20
8448,lucros,20
8449,contaminadas,20
8450,aproveitamos,20
8451,partidario,20
8452,altos,20
8453,open,20
8454,#malhacao,20
8455,genial,20
8456,maus,20
8457,qto,20
8458,#evangelicos,20
8459,@opovoonline,20
8460,morando,20
8461,constituicao,20
8462,exibir,20
8463,#acabalogoquarentena,20
8464,identifica?,20
8465,god,20
8466,prestes,20
8467,separou,20
8468,ceo,20
8469,tradicao,20
8470,adiantar,20
8471,lagrima,20
8472,casa.,20
8473,admiro,20
8474,suposto,20
8475,#andratuttobene,20
8476,visitando,20
8477,resolvemos,20
8478,?????,20
8479,qndo,20
8480,#ilustracoescf94,20
8481,roteiro,20
8482,@cbnoficial,20
8483,caros,20
8484,confio,20
8485,show!,20
8486,#engenharia,20
8487,jd,20
8488,#desliguedaglobo,20
8489,turne,20
8490,puxa,20
8491,#opoconetflix,20
8492,incapaz,20
8493,#videogames,20
8494,post:,20
8495,#vozartisticanaquarentena,20
8496,vida:,20
8497,#liveklb,20
8498,misterio,20
8499,#bbbquarentenanoar,20
8500,#pessoas,20
8501,chapa,20
8502,#euquelute,20
8503,historica,20
8504,simbolo,20
8505,chamem,20
8506,#previnase,20
8507,saimos,20
8508,@vintageculture,20
8509,semana:,20
8510,funcionou,20
8511,movimentos,20
8512,#naoeferias,20
8513,talentos,20
8514,levantamento,20
8515,hidratacao,20
8516,corredor,20
8517,#calor,20
8518,visualizacoes,20
8519,reveja,20
8520,falem,20
8521,madruga,20
8522,mei,20
8523,@abrahamweint,20
8524,hein..,20
8525,escrevendo,20
8526,bolsas,20
8527,trabalhamos,20
8528,nazare,20
8529,are,20
8530,jackson,20
8531,troquei,20
8532,delicias,20
8533,ontem!,20
8534,2013,20
8535,genio,20
8536,porque,20
8537,#quarentou,20
8538,fakenews,20
8539,fraco,20
8540,#festadobbb,20
8541,galo,20
8542,sociais!,20
8543,bye,20
8544,lenta,20
8545,errar,20
8546,desejando,20
8547,estejamos,20
8548,gasta,20
8549,sopa,20
8550,abraco!,20
8551,saido,20
8552,arriscam,20
8553,gastando,20
8554,#cuidedavida,20
8555,@sikerajr,20
8556,86,20
8557,julgar,20
8558,@maiaraemaraisa,20
8559,colar,20
8560,@marmilbr,20
8561,agilidade,20
8562,guuga,20
8563,conquistas,20
8564,#jaspionnaband,20
8565,#fretegratis,20
8566,@mvbill,20
8567,carentes,20
8568,#jairnaocainemapau,20
8569,percepcao,20
8570,protestar,20
8571,temos!,20
8572,rogerio,20
8573,inscritos,20
8574,lutam,20
8575,surgiu,20
8576,brasileiros!,20
8577,necessitados,20
8578,palma,20
8579,informando,20
8580,#namaste,20
8581,caruaru,20
8582,desliga,20
8583,zeca,20
8584,so:,20
8585,aprovacao,20
8586,distribuir,20
8587,inumeras,20
8588,chica,20
8589,saidas,20
8590,colegio,20
8591,mao!,20
8592,#fimdesemana,20
8593,duracao,20
8594,beto,20
8595,#aalternativaong,20
8596,25%,20
8597,#nordestino,20
8598,aplicar,20
8599,#governodoestado,20
8600,chamam,20
8601,tragico,20
8602,pink,20
8603,cresceu,20
8604,inter,20
8605,etica,20
8606,sumiu,20
8607,sobra,20
8608,#musicasertaneja,20
8609,interpretacao,20
8610,planta,20
8611,#adm,20
8612,obter,20
8613,#masterchef,20
8614,agosto,20
8615,horror,20
8616,devidos,20
8617,#campogrande,20
8618,veste,20
8619,independentemente,20
8620,bendito,20
8621,poeta,20
8622,mentir,20
8623,#aulaonline,20
8624,2011,20
8625,abandonar,20
8626,voltaram,20
8627,perante,20
8628,marina,20
8629,@brenossimoes,20
8630,aiai,20
8631,pena!,20
8632,colorida,20
8633,vulgo,20
8634,amor..,20
8635,#nossaforcaecoletiva,20
8636,verdadeiras,20
8637,#biologia,20
8638,#jardinagem,20
8639,caracteristicas,20
8640,jeova,20
8641,esperancas,20
8642,amarelo,20
8643,elegeram,20
8644,#sigodevolta,20
8645,poha,20
8646,infraestrutura,20
8647,acertou,20
8648,preservacao,20
8649,testemunhas,20
8650,alex,20
8651,camisetas,20
8652,fome?,20
8653,inspirada,20
8654,8:,20
8655,#piada,20
8656,#policiamilitar,20
8657,adiar,20
8658,looks,20
8659,wuhan,20
8660,unimed,20
8661,sofro,20
8662,distancia!,20
8663,otario,20
8664,sentada,20
8665,bonner,20
8666,#zodiaco,20
8667,sorrisos,20
8668,#noite,20
8669,sentiu,20
8670,#governodabahia,20
8671,#baby,20
8672,investimento,20
8673,official,20
8674,quieto,20
8675,ouviram,20
8676,botao,20
8677,jogada,20
8678,paranoia,20
8679,deputada,20
8680,popularidade,20
8681,caneca,20
8682,gaga,20
8683,gratidao!,20
8684,partidos,20
8685,#israel,20
8686,avaliar,20
8687,comigo?,20
8688,chovendo,20
8689,podcast:,20
8690,clinicas,20
8691,caminhoes,20
8692,instrumento,20
8693,ilustracao,20
8694,#desafiodopapelhigienico,20
8695,muro,20
8696,vc?,20
8697,lembrado,20
8698,belissima,20
8699,aleatorias,20
8700,dinamica,20
8701,ruas?,20
8702,chocado,20
8703,#sos,20
8704,representantes,20
8705,#buteco,20
8706,tcc,20
8707,iniciou,20
8708,#ficaemcasaporra,20
8709,coreografia,20
8710,#provadoanjo,20
8711,#expedicaoglobodajanela,20
8712,#digitalinfluencer,20
8713,online?,20
8714,enviando,20
8715,frota,20
8716,produtores,20
8717,#forababu,20
8718,doou,20
8719,#sigacariacica,20
8720,solar,20
8721,@pefabiodemelo,20
8722,comemora,20
8723,concentrar,20
8724,@brumarquezine,20
8725,quarentena...,20
8726,gente!!,20
8727,olhei,20
8728,sesc,20
8729,juntamente,20
8730,devera,20
8731,ainda!,20
8732,#quelo,20
8733,recomecar,20
8734,#pagalogo,20
8735,indicam,20
8736,desobedeca,20
8737,fotografo,20
8738,psicologo,20
8739,#throwback,20
8740,shoppings,20
8741,avisou,20
8742,soares,20
8743,nada?,20
8744,rural,20
8745,#memorias,20
8746,vez..,20
8747,carrinho,20
8748,fotografico,20
8749,britanico,20
8750,caraio,20
8751,adoecer,20
8752,vivia,20
8753,proporcionar,20
8754,deliciosa,20
8755,advogados,20
8756,bolinha,20
8757,mesmo:,20
8758,inclui,20
8759,gerente,20
8760,apoiamos,20
8761,#concursopublico,20
8762,#aprendizado,20
8763,conhecem,20
8764,#jovensadoradores,20
8765,#coronaviruslockdown,20
8766,@diogomainardi,19
8767,#julianohej,19
8768,#prefeitura,19
8769,anteriores,19
8770,#digitalart,19
8771,abraca,19
8772,entender?,19
8773,cem,19
8774,pique,19
8775,world,19
8776,temia,19
8777,atacando,19
8778,fodase,19
8779,cidade!,19
8780,#radioonline,19
8781,sabio,19
8782,atrasado,19
8783,recordar,19
8784,#drums,19
8785,trabalho..,19
8786,pronunciamentos,19
8787,#maderonuncamais,19
8788,informados,19
8789,#thecirclebrazil,19
8790,#decreto,19
8791,parabenizar,19
8792,desacelerar,19
8793,calar,19
8794,operacoes,19
8795,#fisioterapia,19
8796,oportunistas,19
8797,leveza,19
8798,parlamentares,19
8799,fruto,19
8800,retirar,19
8801,wagner,19
8802,fragil,19
8803,servem,19
8804,#rodaviva,19
8805,@correio,19
8806,atrapalhar,19
8807,#petlovers,19
8808,imaginem,19
8809,#govsp,19
8810,#estouemcasa,19
8811,investimentos,19
8812,prefeituras,19
8813,tens,19
8814,soldado,19
8815,n,19
8816,passeios,19
8817,odiar,19
8818,3x,19
8819,mortes!,19
8820,alagoas,19
8821,#motivacional,19
8822,cosmeticos,19
8823,@biquini,19
8824,feira!,19
8825,con,19
8826,reunida,19
8827,blogueira,19
8828,completo:,19
8829,#estudando,19
8830,notificados,19
8831,pokemon,19
8832,#micheltelo,19
8833,#quinta,19
8834,batista,19
8835,xente,19
8836,iriam,19
8837,#qualidadedevida,19
8838,espalham,19
8839,alteracoes,19
8840,trabalhistas,19
8841,prestando,19
8842,completos,19
8843,intensificar,19
8844,#quarentenalgbt,19
8845,alimente,19
8846,carluxo,19
8847,#panelaco18m,19
8848,#pracimadelespresidente,19
8849,suecia,19
8850,#type,19
8851,infecta,19
8852,gostem,19
8853,pagamentos,19
8854,@ratinho,19
8855,desconhecido,19
8856,d+,19
8857,#vendaonline,19
8858,nutricionista,19
8859,explorar,19
8860,alento,19
8861,louco!,19
8862,cantos,19
8863,mesquita,19
8864,amamos!,19
8865,ciro,19
8866,inventou,19
8867,cela,19
8868,trouxa,19
8869,#missa,19
8870,2009,19
8871,drink,19
8872,deles!,19
8873,salto,19
8874,chegou!,19
8875,comunismo,19
8876,manha:,19
8877,dente,19
8878,instalar,19
8879,acompanhem,19
8880,saneamento,19
8881,concordam,19
8882,imaginou,19
8883,#disney,19
8884,jn,19
8885,irmas,19
8886,pausas,19
8887,uol,19
8888,reais!,19
8889,confundir,19
8890,2020!,19
8891,#evangelizaremcasa,19
8892,cine,19
8893,cachoeira,19
8894,assis,19
8895,reclamam,19
8896,mete,19
8897,coroa,19
8898,can,19
8899,satanas,19
8900,enterro,19
8901,patio,19
8902,#amazing,19
8903,#bolsonaroestavacerto,19
8904,casa?!,19
8905,seg,19
8906,cronica,19
8907,estragar,19
8908,baseada,19
8909,13h,19
8910,mim..,19
8911,@joelma,19
8912,#artist,19
8913,imprescindivel,19
8914,carregar,19
8915,galera?,19
8916,passatempo,19
8917,arnaldo,19
8918,moletom,19
8919,casaco,19
8920,#40diasemoracao,19
8921,saldo,19
8922,esperto,19
8923,#gaysp,19
8924,viola,19
8925,epidemiologica,19
8926,#portrait,19
8927,moco,19
8928,estudou,19
8929,6:,19
8930,repete,19
8931,nos..,19
8932,incomoda,19
8933,#2,19
8934,croche,19
8935,parasita,19
8936,solitario,19
8937,nelson,19
8938,regina,19
8939,completa:,19
8940,inventei,19
8941,maravilhoso!,19
8942,viajando,19
8943,absurda,19
8944,correria,19
8945,@caioblinder,19
8946,@thecirclebra,19
8947,cantam,19
8948,arrastar,19
8949,montando,19
8950,jardinagem,19
8951,#instafood,19
8952,salvam,19
8953,ceis,19
8954,semana..,19
8955,visando,19
8956,gatilho,19
8957,convem,19
8958,shop,19
8959,#veisaidarua,19
8960,demissoes,19
8961,#elenaomerepresenta,19
8962,desligue,19
8963,fascistas,19
8964,pandemias,19
8965,extensao,19
8966,pandemia..,19
8967,9:,19
8968,lavado,19
8969,#forasabugo,19
8970,sustenta,19
8971,capitais,19
8972,provocar,19
8973,#papelhigienico,19
8974,adotaram,19
8975,electra,19
8976,belezas,19
8977,what,19
8978,viu!,19
8979,pareca,19
8980,quando?,19
8981,#quartafeirasanta,19
8982,prioridades,19
8983,precisem,19
8984,previna-se!,19
8985,trata-se,19
8986,habita,19
8987,af,19
8988,matar!,19
8989,vestido,19
8990,baba,19
8991,#spedrodosul,19
8992,caiam,19
8993,lancando,19
8994,chegado,19
8995,#isolationlife,19
8996,#funny,19
8997,dendicasa,19
8998,atuar,19
8999,sinta,19
9000,vencer!,19
9001,confinada,19
9002,saudades..,19
9003,10x,19
9004,luva,19
9005,conseguiremos,19
9006,safado,19
9007,separam,19
9008,comoventes,19
9009,#seguro,19
